,USC00420819,USC00487760,USS0005G04S,USS0005J04S,USS0005J06S,USS0005J37S,USS0005J39S,USS0005K05S,USS0005K09S,USS0005K14S,USS0005K26S,USS0005K28S,USS0006G01S,USS0006G02S,USS0006H09S,USS0006H10S,USS0006H19S,USS0006H20S,USS0006H22S,USS0006H23S,USS0006J03S,USS0006J05S,USS0006K01S,USS0006K04S,USS0006K06S,USS0006K08S,USS0006K10S,USS0006K14S,USS0006K16S,USS0006K39S,USS0006K40S,USS0006L02S,USS0006L11S,USS0006M03S,USS0006N04S,USS0006N16S,USS0007H03S,USS0007H04S,USS0007H05S,USS0007K02S,USS0007K06S,USS0007M12S,USS0007M16S,USS0007M27S,USS0007M29S,USS0007M30S,USS0007M31S,USS0007M32S,USS0007M33S,USS0008G03S,USS0008G07S,USS0008G10S,USS0008M02S,USS0008M06S,USS0008M08S,USS0008M10S,USS0009F23S,USS0009F27S,USS0009F28S,USS0009G09S,USS0009J01S,USS0009J05S,USS0009J08S,USS0009J16S,USS0009K01S,USS0009M02S,USS0010F15S,USS0010F16S,USS0010F17S,USS0010F19S,USS0010G02S,USS0010G25S,USS0010J01S,USS0010J04S,USS0010J10S,USS0010J18S,USS0010J20S,USS0010J26S,USS0010J30S,USS0010J35S,USS0010J43S,USS0010J44S,USS0010J52S,USS0010K01S,USS0010K02S,USS0011F11S,USS0011G01S,USS0011G05S,USS0011G06S,USS0011G30S,USS0011G32S,USS0011G33S,USS0011H08S,USS0011H21S,USS0011H25S,USS0011H30S,USS0011H36S,USS0011H37S,USS0011H55S,USS0011H57S,USS0011H58S,USS0011J01S,USS0011J02S,USS0011J08S,USS0011J11S,USS0011J21S,USS0011J23S,USS0011J32S,USS0011J37S,USS0011J42S,USS0011J46S,USS0011J52S,USS0011J53S,USS0011J56S,USS0011J57S,USS0011J64S,USS0011J65S,USS0011J68S,USS0011J69S,USS0011K03S,USS0011K09S,USS0011K13S,USS0011K21S,USS0011K22S,USS0011K28S,USS0011K31S,USS0011K39S,USS0011K52S,USS0011L01S,USS0011L04S,USS0011L05S,USS0011M03S,USS0011M06S,USS0012J06S,USS0012J09S,USS0012L04S,USS0012M26S,USW00023066,USW00024089,USW00024127,Cluster_0,09314500,09315000,09328500,09330000,09330500,09337500,09378630,09379500,09382000,09386900,09386950,09402000,09402500,09404110,09404200,09404208,09404343,09415510,09423000,09423350,09520280,Cluster_-1,Cluster_1,Cluster_2,Cluster_3,Cluster_4,09380000
2023-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.360832954504776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6611340589845034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.591064334161246,24.654997448308624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20377464463147132,0.22627602708128086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.772854043898048,1.179124176262999,12.220160994961834,0.0,0.0,0.359452080871933,5.431599611195408,0.0,1.5125082194786745,0.0,0.46096233489207794,0.43182471071714973,0.0,14.620409631800245,0.0,0.0,0.0,18.728594372244736,0.0,4.712678816888732e-75,0.0,0.0,0.0,5.9125328233176e-160,1460.615570040169,36130.26667119935,29.388582205185767,50494.05012025303,21.902928102947037,4.1478094543367686e-257,9.061579593750688,30834.53587198573,0.0,0.0,13410.468880632734,14204.163639839368,0.0,6698.798268346479,1078.403471288265,1078.403471288265
2023-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4387849760613145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.643595670425921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.217596399117303,24.71787127359794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064054392308967,0.03751566584125285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.151569136395691,0.897711534554982,11.841311620234531,0.0,0.0,0.3323850200131174,5.356930414993957,0.0,1.3839441509381563,0.0,0.4444794981044448,0.38021970764563157,0.0,14.578258002898233,0.0,0.0,0.0,18.761830476268265,0.0,4.712678816888537e-75,0.0,0.0,0.0,5.8913977665093e-160,1458.3796483260544,36195.80868114292,29.00968206449261,50544.803599876635,22.064494944207443,4.12474999479572e-257,9.061579593750688,31843.470971411203,0.0,0.0,13465.094846472859,14277.819030029259,0.0,6673.719896494024,1085.0231694687834,1085.0231694687834
2023-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3828843375936755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6680252259049866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.641340488830972,24.77798275942651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2036688459427048,0.22519526805700926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.848144865030811,1.182782422806724,12.279930869783705,0.0,0.0,0.35982250509781655,5.457483032863766,0.0,1.518547550054353,0.0,0.4631802552590722,0.4334519655639895,0.0,14.632089653871208,0.0,0.0,0.0,18.797393111177826,0.0,4.736482404306885e-75,0.0,0.0,0.0,5.942300047911114e-160,1467.8553010548337,36260.85990352723,29.227887407215043,50695.409264456066,22.01024579370544,4.168666950762675e-257,9.064734035362125,30957.368947550956,0.0,0.0,13470.911079298125,14275.537032008524,0.0,6728.311661473619,1081.046395861821,1081.046395861821
2023-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.460836359150214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6504868373464041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.26787255378703,24.840856584715826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06394859362020047,0.03643490681698125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.226859957528454,0.9013697810987071,11.901081495056403,0.0,0.0,0.332755444239001,5.382813836662314,0.0,1.3899834815138348,0.0,0.44669741847143907,0.38184696249247135,0.0,14.589938024969197,0.0,0.0,0.0,18.830629215201355,0.0,4.736482404306691e-75,0.0,0.0,0.0,5.921164991102814e-160,1465.6193793407192,36326.40191347079,28.848987266521885,50746.16274407967,22.171812634965846,4.145607491221626e-257,9.064734035362125,31966.30404697643,0.0,0.0,13525.53704513825,14349.192422198415,0.0,6703.233289621165,1087.6660940423394,1087.6660940423394
2023-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.404935720682575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6749163928254698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.691616643500698,24.900968070544398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20356304725393826,0.22411450903273766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.923435686163574,1.1864406693504492,12.339700744605576,0.0,0.0,0.3601929293237001,5.483366454532123,0.0,1.5245868806300316,0.0,0.46539817562606645,0.4350792204108293,0.0,14.643769675942172,0.0,0.0,0.0,18.866191850110916,0.0,4.760285991725039e-75,0.0,0.0,0.0,5.972067272504627e-160,1475.0950320694985,36391.4531358551,29.06719260924432,50896.7684086591,22.117563484463844,4.189524447188581e-257,9.067888476973563,31080.202023116184,0.0,0.0,13531.353277963515,14346.91042417768,0.0,6757.825054600759,1083.689320435377,1083.689320435377
2023-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.482887742239114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6573780042668873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.318148708456755,24.963841895833713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06384279493143394,0.03535414779270965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.302150778661217,0.9050280276424323,11.960851369878274,0.0,0.0,0.33312586846488457,5.408697258330672,0.0,1.3960228120895133,0.0,0.4489153388384333,0.38347421733931114,0.0,14.60161804704016,0.0,0.0,0.0,18.899427954134445,0.0,4.760285991724845e-75,0.0,0.0,0.0,5.950932215696327e-160,1472.859110355384,36456.99514579867,28.68829246855116,50947.52188828271,22.27913032572425,4.166464987647532e-257,9.067888476973563,32089.13712254166,0.0,0.0,13585.97924380364,14420.565814367572,0.0,6732.746682748305,1090.3090186158954,1090.3090186158954
2023-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4269871037714745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.681807559745953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.741892798170424,25.023953381662285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20345724856517172,0.22303375000846606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.998726507296336,1.1900989158941744,12.399470619427447,0.0,0.0,0.3605633535495837,5.509249876200481,0.0,1.53062621120571,0.0,0.4676160959930607,0.4367064752576691,0.0,14.655449698013136,0.0,0.0,0.0,18.934990589044006,0.0,4.784089579143193e-75,0.0,0.0,0.0,6.00183449709814e-160,1482.3347630841633,36522.04636818298,28.906497811273596,51098.12755286214,22.224881175222247,4.210381943614487e-257,9.071042918585,31203.035098681412,0.0,0.0,13591.795476628906,14418.283816346837,0.0,6787.3384477279,1086.3322450089331,1086.3322450089331
2023-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.504939125328013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6642691711873705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.368424863126481,25.0868272069516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0637369962426674,0.03427338876843805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.377441599793979,0.9086862741861574,12.020621244700145,0.0,0.0,0.33349629269076814,5.434580679999029,0.0,1.4020621426651918,0.0,0.4511332592054276,0.38510147218615093,0.0,14.613298069111124,0.0,0.0,0.0,18.968226693067535,0.0,4.784089579142998e-75,0.0,0.0,0.0,5.98069944028984e-160,1480.0988413700488,36587.588378126544,28.527597670580437,51148.88103248575,22.386448016482653,4.1873224840734384e-257,9.071042918585,32211.970198106887,0.0,0.0,13646.42144246903,14491.939206536728,0.0,6762.260075875445,1092.9519431894514,1092.9519431894514
2023-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.449038486860374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6886987266664362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.79216895284015,25.14693869278017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2033514498764052,0.22195299098419446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.074017328429097,1.1937571624378995,12.459240494249318,0.0,0.0,0.36093377777546726,5.535133297868838,0.0,1.5366655417813886,0.0,0.46983401636005495,0.4383337301045089,0.0,14.6671297200841,0.0,0.0,0.0,19.003789327977096,0.0,4.807893166561346e-75,0.0,0.0,0.0,6.031601721691654e-160,1489.5744940988282,36652.639600510855,28.745803013302872,51299.48669706518,22.33219886598065,4.231239440040393e-257,9.074197360196438,31325.86817424664,0.0,0.0,13652.237675294296,14489.657208515993,0.0,6816.85184085504,1088.9751695824891,1088.9751695824891
2023-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.526990508416913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6711603381078537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.418701017796208,25.209812518069487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06363119755390087,0.03319262974416645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.45273242092674,0.9123445207298826,12.080391119522016,0.0,0.0,0.3338667169166517,5.4604641016673865,0.0,1.4081014732408703,0.0,0.4533511795724218,0.3867287270329907,0.0,14.624978091182088,0.0,0.0,0.0,19.037025432000625,0.0,4.807893166561152e-75,0.0,0.0,0.0,6.010466664883354e-160,1487.3385723847136,36718.18161045442,28.366902872609714,51350.240176688785,22.493765707241057,4.2081799804993445e-257,9.074197360196438,32334.803273672114,0.0,0.0,13706.863641134421,14563.312598705885,0.0,6791.773469002585,1095.5948677630074,1095.5948677630074
2023-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.471089869949274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6955898935869194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.842445107509876,25.26992400389806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20324565118763865,0.22087223195992287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.149308149561858,1.1974154089816247,12.51901036907119,0.0,0.0,0.3613042020013508,5.561016719537196,0.0,1.542704872357067,0.0,0.4720519367270492,0.43996098495134867,0.0,14.678809742155064,0.0,0.0,0.0,19.072588066910185,0.0,4.8316967539795e-75,0.0,0.0,0.0,6.061368946285167e-160,1496.814225113493,36783.23283283873,28.58510821533215,51500.845841268216,22.439516556739054,4.252096936466299e-257,9.077351801807875,31448.701249811867,0.0,0.0,13712.679873959687,14561.03060068515,0.0,6846.36523398218,1091.6180941560451,1091.6180941560451
2023-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.549041891505812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6780515050283369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.468977172465934,25.332797829187374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06352539886513434,0.03211187071989485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5280232420595,0.9160027672736077,12.140160994343887,0.0,0.0,0.3342371411425353,5.486347523335744,0.0,1.4141408038165488,0.0,0.4555690999394161,0.3883559818798305,0.0,14.636658113253052,0.0,0.0,0.0,19.105824170933715,0.0,4.831696753979306e-75,0.0,0.0,0.0,6.040233889476867e-160,1494.5783033993785,36848.774842782295,28.20620807463899,51551.59932089182,22.60108339799946,4.229037476925251e-257,9.077351801807875,32457.636349237342,0.0,0.0,13767.305839799812,14634.685990875041,0.0,6821.286862129726,1098.2377923365634,1098.2377923365634
2023-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.493141253038173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7024810605074026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.892721262179602,25.392909315015945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20313985249887212,0.21979147293565127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.22459897069462,1.2010736555253498,12.57878024389306,0.0,0.0,0.3616746262272344,5.586900141205553,0.0,1.5487442029327456,0.0,0.47426985709404346,0.44158823979818845,0.0,14.690489764226028,0.0,0.0,0.0,19.141386805843275,0.0,4.855500341397654e-75,0.0,0.0,0.0,6.091136170878681e-160,1504.0539561281578,36913.826065166606,28.424413417361425,51702.20498547125,22.546834247497458,4.272954432892205e-257,9.080506243419313,31571.534325377095,0.0,0.0,13773.122072625078,14632.403992854306,0.0,6875.87862710932,1094.2610187296011,1094.2610187296011
2023-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.571093274594712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68494267194882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.51925332713566,25.45578314030526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634196001763678,0.031031111695623254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.603314063192261,0.9196610138173329,12.199930869165758,0.0,0.0,0.33460756536841885,5.512230945004101,0.0,1.4201801343922273,0.0,0.45778702030641033,0.3899832367266703,0.0,14.648338135324016,0.0,0.0,0.0,19.174622909866805,0.0,4.855500341397459e-75,0.0,0.0,0.0,6.070001114070381e-160,1501.8180344140433,36979.36807511017,28.045513276668267,51752.95846509486,22.708401088757864,4.249894973351157e-257,9.080506243419313,32580.46942480257,0.0,0.0,13827.748038465203,14706.059383044198,0.0,6850.800255256866,1100.8807169101194,1100.8807169101194
2023-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.515192636127073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7093722274278857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.942997416849328,25.515894626133832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20303405381010559,0.21871071391137967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.29988979182738,1.204731902069075,12.638550118714932,0.0,0.0,0.36204505045311797,5.6127835628739104,0.0,1.5547835335084241,0.0,0.4764877774610377,0.44321549464502824,0.0,14.702169786296992,0.0,0.0,0.0,19.210185544776365,0.0,4.879303928815807e-75,0.0,0.0,0.0,6.120903395472194e-160,1511.2936871428226,37044.41929749448,28.2637186193907,51903.56412967429,22.65415193825586,4.2938119293181114e-257,9.08366068503075,31694.367400942323,0.0,0.0,13833.564271290468,14703.777385023463,0.0,6905.392020236461,1096.9039433031571,1096.9039433031571
